x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56,x57,y57,z57,x58,y58,z58,x59,y59,z59,x60,y60,z60,x61,y61,z61,x62,y62,z62,x63,y63,z63,x64,y64,z64,x65,y65,z65,x66,y66,z66,x67,y67,z67,x68,y68,z68,x69,y69,z69,x70,y70,z70,x71,y71,z71,x72,y72,z72,x73,y73,z73,x74,y74,z74,x75,y75,z75,x76,y76,z76,x77,y77,z77,x78,y78,z78,x79,y79,z79,x80,y80,z80,x81,y81,z81,x82,y82,z82,x83,y83,z83,x84,y84,z84,x85,y85,z85,x86,y86,z86,x87,y87,z87,x88,y88,z88,x89,y89,z89,x90,y90,z90,x91,y91,z91,x92,y92,z92,x93,y93,z93,x94,y94,z94,x95,y95,z95,x96,y96,z96,x97,y97,z97,x98,y98,z98,x99,y99,z99,x100,y100,z100,x101,y101,z101,x102,y102,z102,x103,y103,z103,x104,y104,z104,x105,y105,z105,x106,y106,z106,x107,y107,z107,x108,y108,z108,x109,y109,z109,x110,y110,z110,x111,y111,z111,x112,y112,z112,x113,y113,z113,x114,y114,z114,x115,y115,z115,x116,y116,z116,x117,y117,z117,x118,y118,z118,x119,y119,z119,x120,y120,z120,x121,y121,z121,x122,y122,z122,x123,y123,z123,x124,y124,z124,x125,y125,z125,x126,y126,z126,x127,y127,z127,x128,y128,z128,x129,y129,z129,x130,y130,z130,x131,y131,z131,x132,y132,z132,x133,y133,z133,x134,y134,z134,x135,y135,z135,x136,y136,z136,x137,y137,z137,x138,y138,z138,x139,y139,z139,x140,y140,z140,x141,y141,z141,x142,y142,z142,x143,y143,z143,x144,y144,z144,x145,y145,z145,x146,y146,z146,x147,y147,z147,x148,y148,z148,x149,y149,z149,x150,y150,z150,x151,y151,z151,x152,y152,z152,x153,y153,z153,x154,y154,z154,x155,y155,z155,x156,y156,z156,x157,y157,z157,x158,y158,z158,x159,y159,z159,x160,y160,z160,x161,y161,z161,x162,y162,z162,x163,y163,z163,x164,y164,z164,x165,y165,z165,x166,y166,z166,x167,y167,z167,x168,y168,z168,x169,y169,z169,x170,y170,z170,x171,y171,z171,x172,y172,z172,x173,y173,z173,x174,y174,z174,x175,y175,z175,x176,y176,z176,x177,y177,z177,x178,y178,z178,x179,y179,z179,x180,y180,z180,x181,y181,z181,x182,y182,z182,x183,y183,z183,x184,y184,z184,x185,y185,z185,x186,y186,z186,x187,y187,z187,x188,y188,z188,x189,y189,z189,x190,y190,z190,x191,y191,z191,x192,y192,z192,x193,y193,z193,x194,y194,z194,x195,y195,z195,x196,y196,z196,x197,y197,z197,x198,y198,z198,x199,y199,z199,x200,y200,z200,x201,y201,z201,x202,y202,z202,x203,y203,z203,x204,y204,z204,x205,y205,z205,x206,y206,z206,x207,y207,z207,x208,y208,z208,x209,y209,z209,x210,y210,z210,x211,y211,z211,x212,y212,z212,x213,y213,z213,x214,y214,z214,x215,y215,z215,x216,y216,z216,x217,y217,z217,x218,y218,z218,x219,y219,z219,x220,y220,z220,x221,y221,z221,x222,y222,z222,x223,y223,z223,x224,y224,z224,x225,y225,z225,x226,y226,z226,x227,y227,z227,x228,y228,z228,x229,y229,z229,x230,y230,z230,x231,y231,z231,x232,y232,z232,x233,y233,z233,x234,y234,z234,x235,y235,z235,x236,y236,z236,x237,y237,z237,x238,y238,z238,x239,y239,z239,x240,y240,z240,x241,y241,z241,x242,y242,z242,x243,y243,z243,x244,y244,z244,x245,y245,z245,x246,y246,z246,x247,y247,z247,x248,y248,z248,x249,y249,z249,x250,y250,z250,r,ra
-0.164871,0.837097,-0.179474,0.822479,0.026978,0.827164,0.008575,0.756989,-0.185791,0.765762,-0.121414,0.828949,-0.110077,0.82106,-0.100082,0.821671,-0.082001,0.832169,-0.089493,0.826981,-0.081543,0.815277,-0.108475,0.805405,-0.113831,0.796005,-0.134995,0.782242,-0.12648,0.76918,-0.120163,0.765106,-0.100876,0.778885,-0.096527,0.812668,-0.108322,0.826538,-0.117859,0.819107,-0.076096,0.843735,-0.074295,0.843399,-0.063202,0.872833,-0.071609,0.877182,-0.082596,0.845535,-0.083969,0.824173,-0.094513,0.848373,-0.105148,0.879791,-0.057266,0.882202,-0.033417,0.869049,-0.076614,0.911865,-0.08313,0.832199,-0.090576,0.890701,-0.051865,0.912247,0.032822,0.969559,0.081985,0.950607,0.065216,0.898544,0.054871,0.78981,-0.003922,0.796387,-0.052292,0.774872,-0.034119,0.839478,0.054962,0.948547,0.078262,0.887314,0.175095,0.907898,0.167572,0.868347,0.078568,0.849594,-0.010513,0.616119,-0.250275,0.981628,0.002945,1.005844,-0.146515,0.93045,-0.189331,0.884186,-0.139511,0.880356,-0.123764,0.929565,-0.138458,0.845734,-0.19899,0.922302,-0.161942,0.923004,-0.114319,0.873581,-0.150467,0.880798,-0.160782,0.889572,-0.148727,0.925995,-0.139725,0.970047,-0.108826,0.960571,-0.079605,0.97644,-0.049973,1.020874,-0.019638,1.002335,-0.01326,0.982834,0.018875,0.954346,0.021332,0.880493,0.032166,0.808563,0.063629,0.79747,0.07872,0.855286,0.059784,0.975464,0.013489,1.112442,0.04213,1.144821,0.153076,1.138123,0.118179,1.219406,0.018143,1.318893,0.000137,1.521088,0.02211,1.272186,-0.025513,0.971161,-0.096771,0.992661,-0.104858,1.052612,-0.034668,0.900085,0.039108,0.780273,-0.013565,0.805527,-0.131485,0.885498,-0.209274,0.89064,-0.139954,0.772812,-0.039001,0.713837,-0.039001,0.758514,-0.079697,0.853928,-0.1082,0.989304,0.039932,1.040497,0.202667,0.977051,0.236252,1.02977,0.101105,1.200043,0.026245,1.21727,-0.039795,1.156982,-0.021408,1.000687,-0.014359,1.059204,-0.099319,1.12178,-0.135925,1.152115,-0.127655,1.087341,-0.1194,0.923615,-0.056396,0.835587,-0.083832,0.84816,-0.135742,0.862564,-0.128662,0.845001,-0.079712,0.744583,-0.038757,0.693497,0.036346,0.721817,0.03421,0.835953,-0.037964,1.036545,-0.034637,1.25058,-0.068024,1.243866,-0.054779,1.130615,-0.12587,1.461197,-0.018433,1.370392,0.037415,1.068512,-0.016678,1.024429,-0.137787,1.135864,-0.139832,1.067764,-0.069595,0.940796,0.02858,0.878433,0.035522,0.885025,-0.079163,0.89917,-0.165283,0.875,-0.174118,0.775497,-0.112518,0.692612,0.029007,0.738342,0.148331,0.867844,0.175323,1.01796,0.203171,1.135162,0.255478,1.094223,0.230591,0.921494,0.158066,1.073761,0.032974,1.319687,0.056473,1.18187,0.076706,0.99585,0.020645,1.026779,-0.055939,1.106812,-0.103516,1.108734,-0.077789,0.927689,-0.024399,0.759613,-0.014389,0.767975,-0.083801,0.770966,-0.158142,0.759018,-0.102966,0.711807,-0.026688,0.641846,0.018936,0.691925,0.072449,0.871826,0.095459,1.056702,0.109512,1.207687,0.082245,1.312317,-0.002701,1.225906,-0.090073,1.262024,-0.180481,1.498642,-0.060638,1.26738,0.041534,0.968277,-0.040771,1.016327,-0.142578,1.11116,-0.127701,1.070465,-0.07164,0.925156,-0.006012,0.816101,0.000107,0.829651,-0.074371,0.868408,-0.162659,0.880493,-0.127777,0.811554,-0.017715,0.72937,0.052353,0.782349,0.089203,0.912857,0.085571,1.033691,0.159515,1.134995,0.225555,0.926971,0.135117,0.84697,0.01886,1.15213,-0.073822,1.334564,-0.03595,1.205048,0.051239,1.019424,0.004501,1.093872,-0.057892,1.155426,-0.115067,1.083115,-0.128601,0.913055,-0.143631,0.80954,-0.159454,0.837372,-0.175415,0.828506,-0.143478,0.797607,-0.07663,0.73175,-0.019135,0.687439,0.034622,0.750717,0.049667,0.90715,0.012756,1.053192,-0.090897,1.156616,-0.197601,1.220413,-0.20694,1.133926,-0.18573,1.215012,-0.123901,1.364532,0.026108,1.216187,0.124298,0.993576,0.007568,1.032776,-0.139709,1.132111,-0.173889,1.144394,-0.09053,0.96312,-0.039993,0.796631,-0.05838,0.808014,-0.171051,0.855423,-0.260803,0.872421,-0.22142,0.851776,-0.100266,0.76886,0.033722,0.747253,0.061539,0.83017,0.015594,0.963593,0.042847,1.083359,0.11969,0.978638,0.19696,0.871902,0.109009,1.119843,-0.04686,1.428421,-0.021912,1.308701,0.019211,1.03685,-0.089508,1.093216,-0.162415,1.150101,-0.182907,1.079117,-0.159317,0.891693,-0.098358,0.738251,-0.143631,0.754425,-0.170532,0.779236,-0.130386,0.765915,-0.075119,0.744415,-0.004593,0.729965,0.029037,0.780273,0.044418,0.897873,0.043884,1.021835,0.04335,1.105865,0.075272,1.132874,0.017151,1.126923,-0.102234,1.191254,-0.230545,1.319138,-0.195267,1.246368,-0.050613,0.999374,0.001389,0.955933,-0.074585,1.031799,-0.163879,1.109879,-0.158569,1.049225,-0.095169,0.911942,-0.031174,0.817169,-0.039017,0.835724,-0.104416,0.870758,-0.136169,0.862,-0.095383,0.779449,-0.023376,0.703262,-0.001709,0.76799,-0.001114,0.872665,-0.00592,0.950119,0.061935,1.081528,0.153641,0.95636,0.194458,0.833115,0.080429,1.070175,-0.060791,1.324646,-0.068787,1.239365,-0.01947,1.028442,-0.071274,1.089798,-0.115753,1.119385,-0.154572,1.059418,-0.130585,0.907959,-0.087814,0.780624,-0.130539,0.79718,-0.15361,0.799194,-0.16011,0.74469,-0.132904,0.703445,-0.055252,0.664459,0.020477,0.681412,0.038406,0.821609,-0.000992,0.991791,-0.085724,1.148209,-0.108841,1.305435,-0.083435,1.15126,-0.08696,1.058517,-0.183044,1.231155,-0.130295,1.235458,-0.086914,1.056747,-0.099503,1.035294,-0.244675,1.096832,-0.290741,1.117142,-0.186005,1.059814,-0.063126,0.883896,-0.006378,0.785126,-0.073807,0.801392,-0.146362,0.797989,-0.159271,0.785004,-0.110733,0.731964,0.005417,0.715332,0.075638,0.842575,0.091537,1.009384,0.142487,1.062088,0.14093,1.122696,0.084534,1.067429,0.012772,1.088501,-0.066956,1.161392,-0.086975,1.121384,-0.010391,0.976288,-0.071243,1.096817,-0.184814,1.136887,-0.165863,1.058456,-0.146881,0.98938,-0.123428,0.884338,-0.109558,0.838135,-0.133408,0.848541,-0.098511,0.762421,-0.064865,0.672195,-0.04068,0.662506,-0.052353,0.709412,-0.068985,0.812805,-0.020721,0.951996,0.01796,1.048523,0.065964,1.183258,0.023026,1.281326,-0.045181,1.146484,-0.144287,1.357407,-0.100906,1.330612,-0.01796,1.0383,-0.020157,0.969193,-0.107239,1.068405,-0.169571,1.080231,-0.153214,0.984833,-0.097839,0.878845,-0.043594,0.856155,-0.034729,0.877777,-0.057419,0.881729,-0.082428,0.896667,-0.086945,0.811935,-0.0634,0.726227,-0.02182,0.784698,0.009949,0.835098,0.059937,0.971924,0.186722,1.047318,0.217087,0.723648,0.169434,0.779877,0.015274,1.176117,-0.104889,1.392639,-0.095367,1.232239,-0.04747,1.060486,-0.056625,1.150085,-0.080002,1.167618,-0.090881,1.059235,-0.068542,0.930573,-0.081665,0.859894,-0.098709,0.777557,-0.110001,0.718903,-0.097916,0.672577,-0.05661,0.603531,-0.041016,0.630508,-0.009995,0.770233,0.015427,0.962021,0.003082,1.123032,0.005493,1.313278,-0.013535,1.311996,-0.021835,1.150101,-0.110199,1.372238,-0.035141,1.265884,0.035477,0.959564,-0.009552,0.95282,-0.086533,1.065369,-0.131287,1.066727,-0.10849,0.985092,-0.020294,0.903198,0.064301,0.861099,0.029755,0.868347,-0.062637,0.851151,-0.114883,0.848053,-0.095032,0.776505,-0.011719,0.684052,0.110352,0.762405,0.139404,0.906876,0.139404,0.982529,0.186432,1.056107,d,0
-0.06337,0.853928,-0.053741,0.799332,-0.107971,0.820267,-0.164291,0.796005,-0.095505,0.754532,-0.105911,0.72226,-0.150299,0.796356,-0.169525,0.797424,-0.131119,0.725372,-0.083649,0.747101,-0.105026,0.935974,-0.179474,0.880997,-0.17421,0.767838,-0.216705,1.064804,-0.265411,1.061432,-0.253799,0.83107,-0.254089,0.696747,-0.185394,0.827301,-0.218719,0.826233,-0.259094,0.67334,-0.219589,0.646347,-0.243759,0.704666,-0.267303,0.724548,-0.258392,0.744049,-0.202454,0.726395,-0.143234,0.706299,-0.114532,0.793411,-0.317184,0.915161,-0.258163,1.15538,-0.473373,1.231232,-0.470871,0.923172,-0.366531,1.291977,-0.395004,1.069122,-0.352478,0.735168,-0.243637,0.683807,-0.153687,0.758972,-0.171112,0.70816,-0.166901,0.549057,-0.224335,0.552277,-0.31395,0.565094,-0.292084,0.610321,-0.216721,0.575958,-0.215576,0.587326,-0.208267,0.657074,-0.203369,0.806747,-0.194794,1.014252,-0.126602,1.025192,-0.087219,0.763824,-0.189011,0.983002,-0.26741,1.154831,-0.283066,0.944016,-0.328568,1.014771,-0.317993,0.92041,-0.295349,0.79509,-0.282242,0.606033,-0.169922,0.491821,-0.284653,0.49617,-0.322266,0.546341,-0.251007,0.566467,-0.063354,0.55101,0.007874,0.72966,0.044724,1.067169,-0.176956,1.33844,-0.304535,1.453003,-0.464874,1.486191,-0.238647,1.698944,-0.220596,1.357361,-0.22084,0.875107,-0.210724,0.946671,-0.267059,1.043671,-0.27121,0.9823,-0.233475,0.79245,-0.200943,0.718994,-0.207138,0.674072,-0.22879,0.582489,-0.138885,0.523697,-0.138,0.567169,-0.03331,0.692627,0.032501,0.984497,0.14621,1.243118,0.159225,0.992401,0.126297,0.903107,0.06134,1.292496,-0.16629,1.613434,-0.168457,1.61377,-0.135071,1.483505,-0.072235,1.157806,-0.03421,0.885315,0.020981,0.644424,0.025635,0.534271,-0.048569,0.477844,-0.092194,0.330307,-0.067978,0.271591,0.139725,0.487122,0.286667,0.904495,0.382278,1.321228,0.33992,1.599701,0.196182,1.443954,0.181839,1.67894,-0.111786,1.839691,-0.05275,1.351105,-0.089722,1.223877,-0.09404,1.00798,-0.079376,0.913818,-0.194397,0.835114,-0.281036,0.679886,-0.290573,0.462082,-0.183701,0.342285,-0.053421,0.434845,0.09964,0.632156,0.248306,0.909073,0.269501,1.206848,0.322342,1.149979,0.251877,0.947754,0.211853,1.245224,-0.017181,1.615509,0.027512,1.487427,-0.028595,1.589859,-0.039856,1.311798,-0.091049,1.001083,-0.08519,0.728516,-0.125671,0.630127,-0.193558,0.56813,-0.151016,0.281647,-0.113831,0.022171,0.183716,0.195084,0.484238,0.684967,0.599045,1.305756,0.447098,1.680481,0.104919,1.626389,0.043152,1.65686,0.030136,1.686661,0.07666,1.170288,0.062363,1.293365,-0.034622,1.278503,-0.142334,1.11232,-0.193298,0.897095,-0.232193,0.726196,-0.227676,0.59491,-0.168152,0.440125,-0.150055,0.336472,-0.078293,0.39679,0.068634,0.648483,0.153198,0.992508,0.246613,1.209518,0.206268,1.306625,0.116882,1.302322,0.058456,1.320068,0.014648,1.324951,-0.020538,1.56395,-0.041138,1.417114,-0.034668,1.200287,-0.099319,0.840988,-0.113205,0.589462,-0.141357,0.398483,-0.17305,0.182922,-0.037857,0.133423,0.156631,0.354843,0.279327,0.791656,0.260605,1.194168,0.17627,1.445099,-0.069412,1.578217,-0.022705,1.842789,-0.049408,1.574326,0.03624,1.151123,0.011429,1.300964,-0.038513,1.181396,-0.138321,1.052094,-0.212311,1.002136,-0.20636,0.845245,-0.205933,0.572052,-0.198059,0.313309,-0.138504,0.210312,-0.093582,0.365631,-0.044373,0.689301,-0.029907,1.007034,0.035385,1.229813,0.105713,1.305176,0.135406,1.09848,0.1129,1.300781,0.008362,1.388657,-0.028961,1.583023,-0.070923,1.392609,-0.077972,1.225433,-0.108948,0.955826,-0.127182,0.710938,-0.128204,0.474487,-0.137482,0.19577,-0.03241,0.08609,0.114151,0.310013,0.199799,0.733322,0.167999,1.127609,0.069321,1.44101,-0.04512,1.429214,-0.055862,1.493546,-0.111252,1.543289,-0.082031,1.319138,-0.09697,1.408371,-0.122421,1.194855,-0.159622,1.198212,-0.184479,1.228226,-0.223923,0.853485,-0.196762,0.511566,-0.232117,0.225128,-0.216476,0.122925,-0.119278,0.355347,0.005875,0.743454,0.126038,1.075226,0.273804,1.237991,0.220139,1.135864,0.142715,1.270126,0.072006,1.515381,-0.004166,1.592529,-0.032684,1.556244,-0.044403,1.376755,-0.051773,1.132584,-0.105423,0.753174,-0.106857,0.527084,-0.11586,0.358505,-0.118652,0.130188,-0.011093,0.1138,0.178116,0.368546,0.276901,0.833267,0.24823,1.290939,0.064102,1.582504,-0.096893,1.535965,-0.080719,1.826614,-0.161423,1.466385,-0.079483,1.249329,-0.096741,1.184006,-0.157303,1.241592,-0.236359,1.3582,-0.292953,0.965454,-0.235565,0.588303,-0.192276,0.301865,-0.1194,0.12175,-0.097809,0.217285,0.003403,0.532852,0.075836,0.886337,0.137711,1.137756,0.190933,1.324936,0.080338,1.246521,-0.000214,1.455856,-0.020538,1.544083,-0.053787,1.545593,-0.027908,1.504959,-0.08313,1.188141,-0.106323,0.749054,-0.042053,0.538452,-0.059097,0.365631,-0.116104,0.140564,-0.095673,0.1931,0.088074,0.513351,0.257446,0.919861,0.299683,1.248184,0.168137,1.379593,0.004303,1.60936,-0.050217,1.744263,-0.138565,1.402435,-0.021118,1.265976,-0.039444,1.210892,-0.036865,1.179214,-0.112015,1.203751,-0.227936,0.961136,-0.243881,0.664108,-0.243881,0.387787,-0.122406,0.218933,-0.01445,0.275497,0.07164,0.556747,0.1548,0.905258,0.261078,1.135208,0.294693,1.189209,0.260147,1.324722,0.157486,1.659714,0.093124,1.525177,-0.024002,1.50209,-0.036072,1.444031,-0.112793,1.059814,-0.081207,0.661835,-0.048584,0.507996,-0.085052,0.387283,-0.094574,0.204529,0.016312,0.190826,0.181747,0.439896,0.361816,0.88559,0.414261,1.314438,0.234146,1.57785,-0.014832,1.699768,-0.017303,1.680588,-0.11937,1.394501,0.05513,1.324219,0.092789,1.368256,0.097748,1.248444,-0.028824,1.034805,-0.185684,0.845169,-0.290558,0.621384,-0.265472,0.346954,-0.122635,0.203781,-0.008881,0.302078,0.107208,0.590973,0.19606,0.959564,0.245499,1.156906,0.246155,1.212433,0.223114,1.422607,0.091736,1.535934,-0.01355,1.394699,-0.061508,1.514969,-0.114792,1.407288,-0.145432,1.148788,-0.16127,0.85379,-0.031281,0.640427,0.013412,0.396469,0.002533,0.155136,0.071503,0.174576,0.177765,0.493225,0.238098,0.960892,0.248886,1.361343,0.184982,1.559158,-0.04895,1.542877,-0.06105,1.499924,-0.147736,1.346863,0.031754,1.439484,-0.024323,1.315125,0.001389,1.151855,-0.001022,1.090637,-0.07251,0.893494,-0.13736,0.651672,-0.181396,0.412476,-0.193085,0.285629,-0.100449,0.36676,0.049973,0.608383,0.12558,0.923798,0.180267,1.175278,0.229858,1.032928,0.128418,1.051086,0.14122,1.359833,-0.04538,1.570328,0.030807,1.7491,0.040619,1.54393,-0.002472,1.235992,-0.025543,0.880844,-0.056793,0.66452,-0.030182,0.57576,-0.080933,0.375244,-0.049408,0.100281,0.085205,0.130264,0.237457,0.511292,0.370636,1.041077,0.341522,1.496887,0.096771,1.587463,-0.013596,1.532364,0.014984,1.847656,-0.063293,1.424377,-0.02713,1.282593,-0.029419,1.142838,-0.087891,1.172607,-0.204254,1.120712,-0.286118,0.83403,-0.204529,0.542038,-0.092926,0.332504,-0.048645,0.26683,-0.040237,0.374359,0.074509,0.668304,0.181061,1.018723,0.222061,1.137848,0.08783,1.176376,0.100861,1.342804,0.01268,1.579819,-0.109833,1.605362,-0.239731,1.471909,-0.178955,1.25264,-0.109711,1.038712,-0.090195,0.789749,-0.09613,0.649994,-0.075546,0.413803,f,0
